id_detalle,id_venta,id_producto,id_promocion,cantidad,precio_unitario_venta,descuento_aplicado,subtotal_linea
58831,15199,365,,1,8412.32,0.00,8412.32
58832,15200,197,,2,15346.31,0.00,30692.62
58833,15200,405,,5,4453.80,0.00,22269.00
58834,15201,527,,1,8808.32,0.00,8808.32
58835,15201,86,,2,5303.47,0.00,10606.94
58836,15201,660,,1,2904.98,0.00,2904.98
58837,15201,328,,2,8901.60,0.00,17803.20
58838,15201,200,,4,6189.03,0.00,24756.12
58839,15202,591,,1,17265.41,0.00,17265.41
58840,15202,396,,2,16182.48,0.00,32364.96
58841,15202,792,,1,26114.07,0.00,26114.07
58842,15202,246,,1,20541.21,0.00,20541.21
58843,15203,634,,1,15702.68,0.00,15702.68
58844,15203,694,,2,2329.32,0.00,4658.64
58845,15203,345,,2,15102.36,0.00,30204.72
58846,15203,629,,2,24772.20,0.00,49544.40
58847,15204,296,,1,1399.08,0.00,1399.08
58848,15204,322,,4,2058.53,0.00,8234.12
58849,15204,416,,2,9100.32,0.00,18200.64
58850,15204,713,,3,17863.22,0.00,53589.66
58851,15204,596,,4,10141.28,0.00,40565.12
58852,15204,588,,2,4403.33,0.00,8806.66
58853,15204,251,,1,8940.07,0.00,8940.07
58854,15204,160,,4,16045.69,0.00,64182.76
58855,15205,403,,3,9478.67,0.00,28436.01
58856,15205,103,,5,10942.61,0.00,54713.05
58857,15205,558,,1,20112.12,0.00,20112.12
58858,15205,216,,4,9039.31,0.00,36157.24
58859,15205,435,,4,14674.26,0.00,58697.04
58860,15206,700,,2,7786.28,0.00,15572.56
58861,15206,615,,3,15919.14,0.00,47757.42
58862,15206,150,,1,17572.73,0.00,17572.73
58863,15207,791,,2,8853.81,0.00,17707.62
58864,15207,677,,1,15528.02,0.00,15528.02
58865,15207,334,,1,20188.22,0.00,20188.22
58866,15207,50,,1,11847.43,0.00,11847.43
58867,15207,267,,3,9372.26,0.00,28116.78
58868,15207,241,,1,7569.52,0.00,7569.52
58869,15207,730,,1,9531.09,0.00,9531.09
58870,15208,198,,3,17340.54,0.00,52021.62
58871,15208,414,,4,1561.14,0.00,6244.56
58872,15208,337,,4,20048.41,0.00,80193.64
58873,15209,656,,3,18358.32,0.00,55074.96
58874,15209,129,,1,19940.98,0.00,19940.98
58875,15209,194,,1,16790.59,0.00,16790.59
58876,15209,655,,3,12842.10,0.00,38526.30
58877,15210,618,,3,572.47,0.00,1717.41
58878,15210,433,,1,5342.01,0.00,5342.01
58879,15210,314,,1,14340.66,0.00,14340.66
58880,15211,654,,5,3133.69,0.00,15668.45
58881,15211,333,,2,23781.88,0.00,47563.76
58882,15212,392,,1,2423.65,0.00,2423.65
58883,15212,711,,5,12872.78,0.00,64363.90
58884,15213,118,,1,6181.88,0.00,6181.88
58885,15213,778,,1,16046.48,0.00,16046.48
58886,15213,459,,2,17788.23,0.00,35576.46
58887,15213,418,,5,19489.21,0.00,97446.05
58888,15213,562,,1,21389.84,0.00,21389.84
58889,15214,21,,1,21073.08,0.00,21073.08
58890,15214,9,,2,13670.26,0.00,27340.52
58891,15214,455,,2,7793.31,0.00,15586.62
58892,15214,321,,3,3189.27,0.00,9567.81
58893,15214,267,,1,9372.26,0.00,9372.26
58894,15215,414,,2,1561.14,0.00,3122.28
58895,15215,410,,1,19116.54,0.00,19116.54
58896,15215,524,,2,7938.87,0.00,15877.74
58897,15216,414,,5,1561.14,0.00,7805.70
58898,15216,302,,1,11743.55,0.00,11743.55
58899,15216,227,,2,20745.65,0.00,41491.30
58900,15216,283,,1,19241.44,0.00,19241.44
58901,15216,355,,1,1528.36,0.00,1528.36
58902,15216,135,,4,5136.37,0.00,20545.48
58903,15216,641,,1,15348.71,0.00,15348.71
58904,15216,129,,2,19940.98,0.00,39881.96
58905,15217,412,,1,10904.99,0.00,10904.99
58906,15218,458,,2,9953.71,0.00,19907.42
58907,15218,617,,1,3095.29,0.00,3095.29
58908,15218,170,,3,16450.75,0.00,49352.25
58909,15219,721,,1,2045.10,0.00,2045.10
58910,15219,630,,1,1562.23,0.00,1562.23
58911,15219,524,,3,7938.87,0.00,23816.61
58912,15219,642,,2,13010.74,0.00,26021.48
58913,15219,160,,4,16045.69,0.00,64182.76
58914,15219,344,,5,584.66,0.00,2923.30
58915,15220,649,,4,18245.77,0.00,72983.08
58916,15220,243,,3,12017.14,0.00,36051.42
58917,15221,435,,1,14674.26,0.00,14674.26
58918,15221,617,,2,3095.29,0.00,6190.58
58919,15221,504,,1,1134.65,0.00,1134.65
58920,15221,432,,1,10055.13,0.00,10055.13
58921,15222,645,,1,4439.86,0.00,4439.86
58922,15222,55,,2,2063.08,0.00,4126.16
58923,15223,717,,4,17009.99,0.00,68039.96
58924,15223,315,,3,4096.44,0.00,12289.32
58925,15223,764,,1,23107.83,0.00,23107.83
58926,15224,576,,1,1329.76,0.00,1329.76
58927,15224,48,,5,4853.25,0.00,24266.25
58928,15224,40,,3,16432.43,0.00,49297.29
58929,15225,241,,5,7569.52,0.00,37847.60
58930,15225,660,,5,2904.98,0.00,14524.90
58931,15226,533,,5,15615.46,0.00,78077.30
58932,15226,696,,2,16588.79,0.00,33177.58
58933,15226,657,20,2,10026.52,5013.26,15039.78
58934,15227,268,,3,659.63,0.00,1978.89
58935,15227,27,,3,6758.75,0.00,20276.25
58936,15227,508,,1,2316.32,0.00,2316.32
58937,15227,622,,2,2933.02,0.00,5866.04
58938,15227,410,,2,19116.54,0.00,38233.08
58939,15227,514,,2,18679.95,0.00,37359.90
58940,15228,169,,1,7933.12,0.00,7933.12
58941,15228,783,,1,15606.83,0.00,15606.83
58942,15228,532,,1,8207.38,0.00,8207.38
58943,15229,508,,3,2316.32,0.00,6948.96
58944,15229,712,,5,17583.85,0.00,87919.25
58945,15229,494,,5,17981.34,0.00,89906.70
58946,15230,721,,4,2045.10,0.00,8180.40
58947,15230,220,,3,10099.42,0.00,30298.26
58948,15230,735,,1,875.06,0.00,875.06
58949,15231,68,,3,14894.82,0.00,44684.46
58950,15231,744,,4,780.08,0.00,3120.32
58951,15232,548,,1,7494.00,0.00,7494.00
58952,15232,152,,5,3275.82,0.00,16379.10
58953,15232,681,,4,12903.88,0.00,51615.52
58954,15233,650,,1,14231.19,0.00,14231.19
58955,15234,514,,2,18679.95,0.00,37359.90
58956,15234,280,,4,4497.01,0.00,17988.04
58957,15234,161,,2,21817.84,0.00,43635.68
58958,15234,345,,3,15102.36,0.00,45307.08
58959,15235,312,,1,5470.42,0.00,5470.42
58960,15235,539,,1,760.58,0.00,760.58
58961,15235,257,,4,962.28,0.00,3849.12
58962,15235,559,,3,6986.26,0.00,20958.78
58963,15235,652,,3,650.12,0.00,1950.36
58964,15236,452,,3,19277.38,0.00,57832.14
58965,15237,590,,2,21919.69,0.00,43839.38
58966,15237,346,,1,11692.83,0.00,11692.83
58967,15237,592,,3,16840.15,0.00,50520.45
58968,15238,436,,4,6063.13,0.00,24252.52
58969,15238,777,,1,10831.89,0.00,10831.89
58970,15238,258,,1,20901.68,0.00,20901.68
58971,15239,703,,3,18945.60,0.00,56836.80
58972,15239,277,,1,3799.36,0.00,3799.36
58973,15239,532,,1,8207.38,0.00,8207.38
58974,15240,104,,1,10704.08,0.00,10704.08
58975,15240,292,,2,13469.24,0.00,26938.48
58976,15240,676,,2,6272.05,0.00,12544.10
58977,15240,745,50,1,5029.86,251.49,4778.37
58978,15240,373,,4,4117.09,0.00,16468.36
58979,15241,179,,4,13357.49,0.00,53429.96
58980,15241,304,,2,3665.26,0.00,7330.52
58981,15242,260,,1,9022.87,0.00,9022.87
58982,15242,173,,5,10457.84,0.00,52289.20
58983,15242,105,,2,11461.75,0.00,22923.50
58984,15243,770,,1,5856.17,0.00,5856.17
58985,15243,150,,1,17572.73,0.00,17572.73
58986,15244,82,,4,15006.56,0.00,60026.24
58987,15244,547,,5,14020.96,0.00,70104.80
58988,15244,404,,1,17345.29,0.00,17345.29
58989,15244,222,,3,14748.06,0.00,44244.18
58990,15244,46,,3,8014.89,0.00,24044.67
58991,15245,263,7,3,4609.64,5531.57,8297.35
58992,15245,472,,2,14585.59,0.00,29171.18
58993,15245,325,,3,1965.65,0.00,5896.95
58994,15245,98,,1,22656.43,0.00,22656.43
58995,15245,397,,1,23163.46,0.00,23163.46
58996,15245,20,,3,7173.42,0.00,21520.26
58997,15246,31,,2,15162.35,0.00,30324.70
58998,15246,156,43,3,15432.08,13888.87,32407.37
58999,15247,237,,1,14594.09,0.00,14594.09
59000,15247,527,,3,8808.32,0.00,26424.96
59001,15247,10,,5,14444.77,0.00,72223.85
59002,15248,166,,3,6061.58,0.00,18184.74
59003,15248,732,,4,4758.32,0.00,19033.28
59004,15248,201,,1,6012.55,0.00,6012.55
59005,15248,29,,1,6494.00,0.00,6494.00
59006,15248,257,,4,962.28,0.00,3849.12
59007,15248,563,,2,16883.45,0.00,33766.90
59008,15248,141,,1,22759.35,0.00,22759.35
59009,15248,172,,1,14608.57,0.00,14608.57
59010,15249,480,,2,7729.36,0.00,15458.72
59011,15249,406,,3,15581.01,0.00,46743.03
59012,15249,420,,4,1727.84,0.00,6911.36
59013,15249,774,,3,17529.60,0.00,52588.80
59014,15249,259,,3,6869.40,0.00,20608.20
59015,15249,795,,1,5293.17,0.00,5293.17
59016,15249,568,,2,5111.26,0.00,10222.52
59017,15250,32,,2,15953.27,0.00,31906.54
59018,15250,37,,1,17231.23,0.00,17231.23
59019,15250,228,,2,20581.92,0.00,41163.84
59020,15250,81,,3,2964.97,0.00,8894.91
59021,15250,632,,1,12006.42,0.00,12006.42
59022,15250,373,,3,4117.09,0.00,12351.27
59023,15250,668,,1,9175.27,0.00,9175.27
59024,15251,27,,3,6758.75,0.00,20276.25
59025,15251,119,,3,3751.07,0.00,11253.21
59026,15252,447,,4,18754.55,0.00,75018.20
59027,15252,344,,1,584.66,0.00,584.66
59028,15252,151,,5,8063.68,0.00,40318.40
59029,15252,301,,3,5912.70,0.00,17738.10
59030,15253,460,,2,23547.95,0.00,47095.90
59031,15253,208,,2,11096.76,0.00,22193.52
59032,15253,708,,1,8600.84,0.00,8600.84
59033,15253,167,,3,11750.20,0.00,35250.60
59034,15253,204,,2,21287.55,0.00,42575.10
59035,15253,199,,1,8788.89,0.00,8788.89
59036,15253,358,,3,6682.11,0.00,20046.33
59037,15254,744,,1,780.08,0.00,780.08
59038,15254,8,,1,7154.10,0.00,7154.10
59039,15254,458,,2,9953.71,0.00,19907.42
59040,15254,582,,1,18700.97,0.00,18700.97
59041,15254,412,,3,10904.99,0.00,32714.97
59042,15254,150,,2,17572.73,0.00,35145.46
59043,15255,580,,3,4463.54,0.00,13390.62
59044,15255,197,,1,15346.31,0.00,15346.31
59045,15255,470,,1,2653.01,0.00,2653.01
59046,15255,570,13,1,10664.50,3199.35,7465.15
59047,15255,545,,2,8028.62,0.00,16057.24
59048,15255,515,,1,15681.68,0.00,15681.68
59049,15256,241,,1,7569.52,0.00,7569.52
59050,15256,458,,2,9953.71,0.00,19907.42
59051,15256,265,,3,4332.22,0.00,12996.66
59052,15256,783,,5,15606.83,0.00,78034.15
59053,15256,72,,1,7623.06,0.00,7623.06
59054,15257,56,,5,5561.92,0.00,27809.60
59055,15257,465,,1,11187.39,0.00,11187.39
59056,15257,295,,1,1952.50,0.00,1952.50
59057,15257,221,,4,3179.69,0.00,12718.76
59058,15257,444,,3,3163.39,0.00,9490.17
59059,15257,786,,3,2256.91,0.00,6770.73
59060,15257,736,,1,19383.36,0.00,19383.36
59061,15258,638,,2,6935.09,0.00,13870.18
59062,15258,559,,1,6986.26,0.00,6986.26
59063,15258,65,,2,24508.26,0.00,49016.52
59064,15259,392,,5,2423.65,0.00,12118.25
59065,15259,500,,4,8359.29,0.00,33437.16
59066,15260,482,,1,19269.23,0.00,19269.23
59067,15260,447,,2,18754.55,0.00,37509.10
59068,15260,434,,1,3786.59,0.00,3786.59
59069,15261,259,,4,6869.40,0.00,27477.60
59070,15261,375,,3,10290.68,0.00,30872.04
59071,15261,160,,2,16045.69,0.00,32091.38
59072,15261,272,,3,889.37,0.00,2668.11
59073,15261,628,,3,14992.65,0.00,44977.95
59074,15261,569,,2,14132.26,0.00,28264.52
59075,15262,203,,1,14407.01,0.00,14407.01
59076,15262,431,,2,18890.98,0.00,37781.96
59077,15262,325,,2,1965.65,0.00,3931.30
59078,15263,168,,1,385.55,0.00,385.55
59079,15263,416,,1,9100.32,0.00,9100.32
59080,15263,129,,5,19940.98,0.00,99704.90
59081,15263,545,,1,8028.62,0.00,8028.62
59082,15263,37,,1,17231.23,0.00,17231.23
59083,15263,139,,2,9010.06,0.00,18020.12
59084,15264,792,,1,26114.07,0.00,26114.07
59085,15264,350,,1,10035.21,0.00,10035.21
59086,15264,195,,5,13747.22,0.00,68736.10
59087,15265,450,,1,3979.85,0.00,3979.85
59088,15266,586,,4,7450.26,0.00,29801.04
59089,15266,124,,3,10610.62,0.00,31831.86
59090,15266,356,,5,8350.94,0.00,41754.70
59091,15267,461,,5,20033.72,0.00,100168.60
59092,15267,204,,4,21287.55,0.00,85150.20
59093,15267,472,,3,14585.59,0.00,43756.77
59094,15268,169,,1,7933.12,0.00,7933.12
59095,15269,313,,3,4556.41,0.00,13669.23
59096,15269,379,,4,21026.85,0.00,84107.40
59097,15269,623,,1,5555.20,0.00,5555.20
59098,15270,500,,5,8359.29,0.00,41796.45
59099,15270,201,,1,6012.55,0.00,6012.55
59100,15270,110,,3,3652.47,0.00,10957.41
59101,15271,244,,1,9688.32,0.00,9688.32
59102,15271,289,,2,10474.99,0.00,20949.98
59103,15272,527,,2,8808.32,0.00,17616.64
59104,15272,224,,1,2591.76,0.00,2591.76
59105,15273,568,,1,5111.26,0.00,5111.26
59106,15273,327,,1,8387.39,0.00,8387.39
59107,15273,524,,3,7938.87,0.00,23816.61
59108,15273,61,39,1,13084.35,654.22,12430.13
59109,15273,783,,1,15606.83,0.00,15606.83
59110,15274,345,,2,15102.36,0.00,30204.72
59111,15275,695,,1,3665.99,0.00,3665.99
59112,15275,341,,2,19257.80,0.00,38515.60
59113,15276,465,,1,11187.39,0.00,11187.39
59114,15276,666,,2,1581.14,0.00,3162.28
59115,15277,484,,3,16691.10,0.00,50073.30
59116,15277,200,,1,6189.03,0.00,6189.03
59117,15277,74,,1,3449.12,0.00,3449.12
59118,15277,304,,4,3665.26,0.00,14661.04
59119,15278,354,,5,15729.52,0.00,78647.60
59120,15279,101,,5,5930.02,0.00,29650.10
59121,15279,337,,1,20048.41,0.00,20048.41
59122,15279,686,,2,4619.70,0.00,9239.40
59123,15280,7,,1,12153.73,0.00,12153.73
59124,15280,160,,2,16045.69,0.00,32091.38
59125,15281,179,,3,13357.49,0.00,40072.47
59126,15282,241,,1,7569.52,0.00,7569.52
59127,15282,290,,5,15874.05,0.00,79370.25
59128,15282,376,,3,13758.79,0.00,41276.37
59129,15282,106,,2,12997.70,0.00,25995.40
59130,15282,583,,1,13905.06,0.00,13905.06
59131,15282,612,,1,16020.64,0.00,16020.64
59132,15283,743,,3,16006.46,0.00,48019.38
59133,15283,72,,2,7623.06,0.00,15246.12
59134,15283,70,,2,20619.12,0.00,41238.24
59135,15283,404,,1,17345.29,0.00,17345.29
59136,15283,602,,2,2865.71,0.00,5731.42
59137,15283,367,,2,17328.47,0.00,34656.94
59138,15283,622,,5,2933.02,0.00,14665.10
59139,15284,450,,1,3979.85,0.00,3979.85
59140,15284,741,40,4,14731.99,2946.40,55981.56
59141,15284,535,,2,2973.85,0.00,5947.70
59142,15285,554,,2,8033.74,0.00,16067.48
59143,15285,347,,3,13391.47,0.00,40174.41
59144,15286,239,,3,2610.00,0.00,7830.00
59145,15286,90,,3,4853.26,0.00,14559.78
59146,15286,632,,1,12006.42,0.00,12006.42
59147,15286,378,,5,3890.70,0.00,19453.50
59148,15286,713,,1,17863.22,0.00,17863.22
59149,15286,240,,1,1122.96,0.00,1122.96
59150,15287,626,,2,17557.25,0.00,35114.50
59151,15287,645,,1,4439.86,0.00,4439.86
59152,15287,675,,5,9257.40,0.00,46287.00
59153,15288,299,,1,14881.17,0.00,14881.17
59154,15288,470,,2,2653.01,0.00,5306.02
59155,15288,571,,2,9782.07,0.00,19564.14
59156,15288,764,,1,23107.83,0.00,23107.83
59157,15288,42,,1,16216.21,0.00,16216.21
59158,15288,162,,2,18970.71,0.00,37941.42
59159,15289,632,,4,12006.42,0.00,48025.68
59160,15289,634,,1,15702.68,0.00,15702.68
59161,15289,390,,3,1763.44,0.00,5290.32
59162,15289,529,,1,10857.10,0.00,10857.10
59163,15289,615,,2,15919.14,0.00,31838.28
59164,15289,730,,2,9531.09,0.00,19062.18
59165,15290,623,,4,5555.20,0.00,22220.80
59166,15290,706,,1,20287.39,0.00,20287.39
59167,15290,562,,5,21389.84,0.00,106949.20
59168,15290,261,,4,15170.71,0.00,60682.84
59169,15291,22,,2,16955.62,0.00,33911.24
59170,15291,115,,1,8816.21,0.00,8816.21
59171,15291,180,,4,17619.49,0.00,70477.96
59172,15292,732,,2,4758.32,0.00,9516.64
59173,15292,286,,2,21727.20,0.00,43454.40
59174,15292,407,,1,24282.96,0.00,24282.96
59175,15292,23,,3,20744.80,0.00,62234.40
59176,15292,513,,1,16829.35,0.00,16829.35
59177,15293,781,,1,4257.11,0.00,4257.11
59178,15294,166,,1,6061.58,0.00,6061.58
59179,15294,62,,3,7635.78,0.00,22907.34
59180,15294,533,,2,15615.46,0.00,31230.92
59181,15294,440,,1,21975.69,0.00,21975.69
59182,15294,779,,1,17032.39,0.00,17032.39
59183,15295,710,,2,8217.99,0.00,16435.98
59184,15295,532,,2,8207.38,0.00,16414.76
59185,15295,310,,5,2308.72,0.00,11543.60
59186,15295,412,,1,10904.99,0.00,10904.99
59187,15296,378,,1,3890.70,0.00,3890.70
59188,15296,698,,1,15681.56,0.00,15681.56
59189,15296,703,,4,18945.60,0.00,75782.40
59190,15296,218,,2,1855.46,0.00,3710.92
59191,15296,762,,1,23922.01,0.00,23922.01
59192,15296,440,,1,21975.69,0.00,21975.69
59193,15297,67,,1,16483.18,0.00,16483.18
59194,15297,401,,4,22050.50,0.00,88202.00
59195,15297,83,,1,11455.86,0.00,11455.86
59196,15298,784,,1,2596.62,0.00,2596.62
59197,15298,116,,2,9617.18,0.00,19234.36
59198,15298,615,,3,15919.14,0.00,47757.42
59199,15299,348,,5,3240.63,0.00,16203.15
59200,15300,659,,5,3164.21,0.00,15821.05
59201,15300,677,,1,15528.02,0.00,15528.02
59202,15301,501,,1,1519.45,0.00,1519.45
59203,15301,383,,3,6704.59,0.00,20113.77
59204,15301,21,,2,21073.08,0.00,42146.16
59205,15301,343,,2,9601.68,0.00,19203.36
59206,15302,791,,2,8853.81,0.00,17707.62
59207,15302,467,,2,18535.35,0.00,37070.70
59208,15302,181,,1,14383.29,0.00,14383.29
59209,15302,95,,2,16456.92,0.00,32913.84
59210,15302,348,8,1,3240.63,648.13,2592.50
59211,15302,322,,1,2058.53,0.00,2058.53
59212,15302,186,,1,7580.95,0.00,7580.95
59213,15302,159,,1,10659.51,0.00,10659.51
59214,15303,641,,2,15348.71,0.00,30697.42
59215,15303,269,,2,16862.30,0.00,33724.60
59216,15303,528,,1,8143.78,0.00,8143.78
59217,15304,378,,1,3890.70,0.00,3890.70
59218,15304,119,,1,3751.07,0.00,3751.07
59219,15305,81,,4,2964.97,0.00,11859.88
59220,15305,529,,1,10857.10,0.00,10857.10
59221,15305,268,,3,659.63,0.00,1978.89
59222,15306,378,,3,3890.70,0.00,11672.10
59223,15306,623,,2,5555.20,0.00,11110.40
59224,15306,575,,1,11200.83,0.00,11200.83
59225,15307,670,,2,9409.44,0.00,18818.88
59226,15307,581,,1,21691.93,0.00,21691.93
59227,15307,457,,1,8154.21,0.00,8154.21
59228,15307,376,,4,13758.79,0.00,55035.16
59229,15308,665,,2,5258.83,0.00,10517.66
59230,15308,690,,1,3200.68,0.00,3200.68
59231,15309,322,,3,2058.53,0.00,6175.59
59232,15310,152,,1,3275.82,0.00,3275.82
59233,15310,560,,5,4796.33,0.00,23981.65
59234,15310,409,,3,15290.66,0.00,45871.98
59235,15310,179,,1,13357.49,0.00,13357.49
59236,15310,434,,3,3786.59,0.00,11359.77
59237,15310,437,,3,4844.96,0.00,14534.88
59238,15311,552,,4,16916.32,0.00,67665.28
59239,15311,94,,2,4260.00,0.00,8520.00
59240,15311,277,,2,3799.36,0.00,7598.72
59241,15311,66,,1,20243.09,0.00,20243.09
59242,15311,235,,2,20725.29,0.00,41450.58
59243,15312,216,,1,9039.31,0.00,9039.31
59244,15312,143,,5,1000.49,0.00,5002.45
59245,15312,395,,2,4315.11,0.00,8630.22
59246,15312,223,,1,11526.23,0.00,11526.23
59247,15312,249,,5,8860.68,0.00,44303.40
59248,15313,61,,3,13084.35,0.00,39253.05
59249,15313,727,,4,2558.61,0.00,10234.44
59250,15314,108,,2,16014.51,0.00,32029.02
59251,15314,731,,2,17030.65,0.00,34061.30
59252,15314,119,,4,3751.07,0.00,15004.28
59253,15314,414,,2,1561.14,0.00,3122.28
59254,15314,501,,2,1519.45,0.00,3038.90
59255,15315,519,,3,19913.39,0.00,59740.17
59256,15315,599,,1,20304.05,0.00,20304.05
59257,15315,341,,1,19257.80,0.00,19257.80
59258,15315,159,,2,10659.51,0.00,21319.02
59259,15315,270,,1,15669.40,0.00,15669.40
59260,15315,511,,2,23621.83,0.00,47243.66
59261,15316,379,,5,21026.85,0.00,105134.25
59262,15316,692,,5,5861.42,0.00,29307.10
59263,15317,34,,5,21824.03,0.00,109120.15
59264,15317,468,,1,12227.42,0.00,12227.42
59265,15317,630,,3,1562.23,0.00,4686.69
59266,15317,742,,2,15873.45,0.00,31746.90
59267,15317,643,,1,2097.40,0.00,2097.40
59268,15317,384,,1,2074.68,0.00,2074.68
59269,15317,767,,4,15348.12,0.00,61392.48
59270,15317,67,,1,16483.18,0.00,16483.18
59271,15318,138,,5,19101.89,0.00,95509.45
59272,15318,655,,3,12842.10,0.00,38526.30
59273,15318,45,,1,617.91,0.00,617.91
59274,15318,660,,1,2904.98,0.00,2904.98
59275,15318,54,,3,499.99,0.00,1499.97
59276,15318,450,,3,3979.85,0.00,11939.55
59277,15319,182,,3,18351.60,0.00,55054.80
59278,15319,111,,1,7257.40,0.00,7257.40
59279,15319,265,,1,4332.22,0.00,4332.22
59280,15319,238,,5,24519.21,0.00,122596.05
59281,15319,526,16,3,21248.07,31872.11,31872.10
59282,15319,413,,3,20954.20,0.00,62862.60
59283,15319,16,,1,11647.82,0.00,11647.82
59284,15319,614,,3,20635.64,0.00,61906.92
59285,15320,671,,4,10188.35,0.00,40753.40
59286,15320,500,,5,8359.29,0.00,41796.45
59287,15320,588,,2,4403.33,0.00,8806.66
59288,15320,361,,4,6209.95,0.00,24839.80
59289,15321,14,,1,22482.38,0.00,22482.38
59290,15321,588,,2,4403.33,0.00,8806.66
59291,15321,203,,1,14407.01,0.00,14407.01
59292,15322,536,,1,21508.17,0.00,21508.17
59293,15322,309,,2,12792.44,0.00,25584.88
59294,15323,227,,1,20745.65,0.00,20745.65
59295,15323,678,,5,15937.31,0.00,79686.55
59296,15323,282,,2,7499.70,0.00,14999.40
59297,15323,664,,1,4080.65,0.00,4080.65
59298,15323,583,,4,13905.06,0.00,55620.24
59299,15324,712,,4,17583.85,0.00,70335.40
59300,15324,312,,2,5470.42,0.00,10940.84
59301,15325,203,,2,14407.01,0.00,28814.02
59302,15325,368,,2,8033.54,0.00,16067.08
59303,15326,60,,2,15578.63,0.00,31157.26
59304,15326,563,,1,16883.45,0.00,16883.45
59305,15327,722,,2,16847.57,0.00,33695.14
59306,15327,131,,1,11420.19,0.00,11420.19
59307,15327,175,,3,12677.70,0.00,38033.10
59308,15327,537,,1,8839.81,0.00,8839.81
59309,15328,725,,4,939.54,0.00,3758.16
59310,15328,340,,2,12544.44,0.00,25088.88
59311,15328,620,,2,8593.33,0.00,17186.66
59312,15328,685,,3,16453.68,0.00,49361.04
59313,15328,490,,1,17078.00,0.00,17078.00
59314,15328,440,,3,21975.69,0.00,65927.07
59315,15328,374,,5,987.80,0.00,4939.00
59316,15329,149,,2,9589.17,0.00,19178.34
59317,15329,490,,2,17078.00,0.00,34156.00
59318,15329,778,,4,16046.48,0.00,64185.92
59319,15329,184,,1,23177.03,0.00,23177.03
59320,15329,318,,2,18321.34,0.00,36642.68
59321,15329,215,,1,14699.25,0.00,14699.25
59322,15329,394,,2,10242.66,0.00,20485.32
59323,15330,220,,2,10099.42,0.00,20198.84
59324,15330,407,,4,24282.96,0.00,97131.84
59325,15331,173,,3,10457.84,0.00,31373.52
59326,15331,23,,4,20744.80,0.00,82979.20
59327,15331,28,,1,11726.30,0.00,11726.30
59328,15331,685,,1,16453.68,0.00,16453.68
59329,15331,686,,2,4619.70,0.00,9239.40
59330,15331,275,,1,7323.73,0.00,7323.73
59331,15331,739,,3,17513.67,0.00,52541.01
59332,15332,319,,3,22342.63,0.00,67027.89
59333,15332,440,,2,21975.69,0.00,43951.38
59334,15332,302,,4,11743.55,0.00,46974.20
59335,15332,34,,2,21824.03,0.00,43648.06
59336,15333,245,,3,11341.17,0.00,34023.51
59337,15333,312,,1,5470.42,0.00,5470.42
59338,15333,257,,2,962.28,0.00,1924.56
59339,15333,329,,1,18627.99,0.00,18627.99
59340,15334,509,,1,1780.33,0.00,1780.33
59341,15334,558,,1,20112.12,0.00,20112.12
59342,15334,465,,3,11187.39,0.00,33562.17
59343,15334,55,,2,2063.08,0.00,4126.16
59344,15334,605,,2,23825.69,0.00,47651.38
59345,15334,92,,1,12434.19,0.00,12434.19
59346,15334,469,,1,1617.18,0.00,1617.18
59347,15335,541,,3,3264.35,0.00,9793.05
59348,15335,256,,1,17738.61,0.00,17738.61
59349,15335,213,,1,6460.81,0.00,6460.81
59350,15335,108,,3,16014.51,0.00,48043.53
59351,15335,225,,5,11284.98,0.00,56424.90
59352,15335,142,,5,11846.64,0.00,59233.20
59353,15335,707,,4,13994.45,0.00,55977.80
59354,15335,538,,2,12431.87,0.00,24863.74
59355,15336,682,,5,10409.88,0.00,52049.40
59356,15336,376,,2,13758.79,0.00,27517.58
59357,15336,609,,5,2298.17,0.00,11490.85
59358,15336,34,,1,21824.03,0.00,21824.03
59359,15336,506,,3,17861.77,0.00,53585.31
59360,15336,439,,4,19838.34,0.00,79353.36
59361,15337,425,,1,9841.76,0.00,9841.76
59362,15337,119,,1,3751.07,0.00,3751.07
59363,15337,453,,2,7608.61,0.00,15217.22
59364,15337,10,,1,14444.77,0.00,14444.77
59365,15338,577,,5,15306.64,0.00,76533.20
59366,15338,378,21,1,3890.70,972.68,2918.02
59367,15338,326,,4,3716.60,0.00,14866.40
59368,15338,108,,2,16014.51,0.00,32029.02
59369,15338,759,,1,19053.73,0.00,19053.73
59370,15338,139,21,1,9010.06,2252.52,6757.54
59371,15338,222,,2,14748.06,0.00,29496.12
59372,15339,454,,1,1721.41,0.00,1721.41
59373,15339,483,49,1,15559.47,6223.79,9335.68
59374,15339,502,,5,6646.69,0.00,33233.45
59375,15340,291,,5,2809.88,0.00,14049.40
59376,15340,688,,3,10360.93,0.00,31082.79
59377,15340,452,,2,19277.38,0.00,38554.76
59378,15340,545,,1,8028.62,0.00,8028.62
59379,15340,224,,1,2591.76,0.00,2591.76
59380,15340,64,41,2,9659.21,7727.37,11591.05
59381,15340,111,,1,7257.40,0.00,7257.40
59382,15340,352,,2,19243.90,0.00,38487.80
59383,15341,116,,2,9617.18,0.00,19234.36
59384,15341,271,,2,3231.83,0.00,6463.66
59385,15342,29,,4,6494.00,0.00,25976.00
59386,15342,56,,3,5561.92,0.00,16685.76
59387,15342,206,9,2,20780.27,4156.05,37404.49
